Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006879~cellular iron ion homeostasis	19	0.3577480700433064	0.05093366899137891	NM_139009, NM_139005, NM_022051, NM_139004, NM_139002, NM_002467, NM_030571, NM_003227, NM_181425, NM_005359, NM_014799, NM_002134, NM_000617, NM_014301, NM_024843, NM_004299, NM_080669, NM_002133, NM_002484, NM_000146, NM_177478, NM_004136	4776	44	16792	1.5182351149687834	1.0	0.8268725278155393	64.5498107576019
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	22	0.4142346074185652	0.05203162814694162	NM_080632, NM_000600, NM_003161, NM_014740, NM_015155, NM_002203, NM_006451, NM_002745, NM_014445, NM_199185, NM_005178, NM_001007, NM_002138, NM_001418, NM_003246, NM_181468, NM_000075, NM_031370, NM_033551, NM_001961, NM_001280, NM_002520, NM_001017430, NM_021927, NM_138957	4776	53	16792	1.459435542492336	1.0	0.8321286151462938	65.35458049163151
GOTERM_BP_DIRECT	GO:0030511~positive regulation of transforming growth factor beta receptor signaling pathway	12	0.2259461495010356	0.052290875175741665	NM_078487, NM_006079, NM_003243, NM_005625, NM_001033047, NM_022740, NM_005359, NM_130803, NM_000455, NM_017610, NM_007355, NM_003246	4776	24	16792	1.7579564489112227	1.0	0.8323236801851984	65.54205249818514
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	44	0.8284692148371304	0.05304447136961833	NM_001800, NM_003773, NM_002634, NM_004064, NM_000546, NM_005359, NM_173075, NM_022454, NM_001731, NM_001885, NM_006098, NM_005954, NM_198219, NM_004485, NM_015986, NM_021197, NM_058197, NM_003985, NM_003072, NM_080927, NM_000455, NM_022117, NM_004302, NM_024551, NM_014755, NM_006848, NM_032918, NM_012238, NM_032636, NM_005793, NM_032300, NM_013370, NM_199320, NM_138711, NM_002715, NM_004337, NM_001204, NM_004551, NM_015999, NM_003062, NM_002514, NM_014225, NM_001037165, NM_139045	4776	121	16792	1.2785137810263438	1.0	0.8353857855311462	66.08155379648339
GOTERM_BP_DIRECT	GO:0033077~T cell differentiation in thymus	13	0.24477499529278854	0.05539325065400283	NM_001259, NM_014950, NM_015167, NM_005147, NM_006887, NM_031866, NM_003468, NM_003824, NM_003507, NM_024528, NM_006904, NM_012448, NM_005461	4776	27	16792	1.6928469508033999	1.0	0.8471115330933463	67.71206123486036
GOTERM_BP_DIRECT	GO:0043981~histone H4-K5 acetylation	9	0.16945961212577668	0.05581143116859978	NM_022756, NM_017991, NM_014735, NM_017588, NM_017822, NM_006337, NM_015288, NM_199320, NM_032188	4776	16	16792	1.9777010050251256	1.0	0.8480704699740569	67.99444005441715
GOTERM_BP_DIRECT	GO:0043982~histone H4-K8 acetylation	9	0.16945961212577668	0.05581143116859978	NM_022756, NM_017991, NM_014735, NM_017588, NM_017822, NM_006337, NM_015288, NM_199320, NM_032188	4776	16	16792	1.9777010050251256	1.0	0.8480704699740569	67.99444005441715
GOTERM_BP_DIRECT	GO:0061136~regulation of proteasomal protein catabolic process	9	0.16945961212577668	0.05581143116859978	NM_001009944, NM_018283, NM_015984, NM_005789, NM_176863, NM_005151, NM_018955, NM_002730, NM_007114, NM_130810	4776	16	16792	1.9777010050251256	1.0	0.8480704699740569	67.99444005441715
GOTERM_BP_DIRECT	GO:0016226~iron-sulfur cluster assembly	9	0.16945961212577668	0.05581143116859978	NM_020313, NM_172002, NM_014434, NM_181425, NM_002484, NM_022362, NM_004804, NM_014301, NM_016062	4776	16	16792	1.9777010050251256	1.0	0.8480704699740569	67.99444005441715
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	9	0.16945961212577668	0.05581143116859978	NM_006331, NM_016037, NM_033112, NM_138400, NM_001011, NM_024662, NM_003703, NM_032860, NM_006753	4776	16	16792	1.9777010050251256	1.0	0.8480704699740569	67.99444005441715
GOTERM_BP_DIRECT	GO:0035855~megakaryocyte development	9	0.16945961212577668	0.05581143116859978	NM_003189, NM_018668, NM_002834, NM_153813, NM_006990, NM_003131, NM_005470, NM_005028, NM_004774	4776	16	16792	1.9777010050251256	1.0	0.8480704699740569	67.99444005441715
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	14	0.26360384108454155	0.05779218300849053	NM_139009, NM_139005, NM_001430, NM_031212, NM_002499, NM_139004, NM_213649, NM_139002, NM_144579, NM_003227, NM_002134, NM_033316, NM_014413, NM_182915, NM_002133, NM_000146, NM_007166	4776	30	16792	1.640759352317141	1.0	0.8569719119053948	69.30039068884174
GOTERM_BP_DIRECT	GO:0033574~response to testosterone	14	0.26360384108454155	0.05779218300849053	NM_004417, NM_003161, NM_001060, NM_002451, NM_000490, NM_004343, NM_003246, NM_001005749, NM_006167, NM_198175, NM_000075, NM_172164, NM_001216, NM_000175	4776	30	16792	1.640759352317141	1.0	0.8569719119053948	69.30039068884174
GOTERM_BP_DIRECT	GO:0031442~positive regulation of mRNA 3'-end processing	5	0.09414422895876483	0.05870903124018294	NM_002486, NM_024529, NM_007362, NM_138792, NM_031966	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0032025~response to cobalt ion	5	0.09414422895876483	0.05870903124018294	NM_033356, NM_001229, NM_005171, NM_004346, NM_001003945	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0046134~pyrimidine nucleoside biosynthetic process	5	0.09414422895876483	0.05870903124018294	NM_000373, NM_001071, NM_001361, NM_001948, NM_001012732	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0046599~regulation of centriole replication	5	0.09414422895876483	0.05870903124018294	NM_003035, NM_018451, NM_144718, NM_006622, NM_002520, NM_199185	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0006206~pyrimidine nucleobase metabolic process	5	0.09414422895876483	0.05870903124018294	NM_012474, NM_017859, NM_001033, NM_031432, NM_145052	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0072719~cellular response to cisplatin	5	0.09414422895876483	0.05870903124018294	NM_002875, NM_030653, NM_002133, NM_001859, NM_003920	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0042255~ribosome assembly	5	0.09414422895876483	0.05870903124018294	NM_014753, NM_002520, NM_016101, NM_199185, NM_032025, NM_018128	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0035520~monoubiquitinated protein deubiquitination	5	0.09414422895876483	0.05870903124018294	NM_017944, NM_006313, NM_004656, NM_003368, NM_004993	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:1902231~positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage	5	0.09414422895876483	0.05870903124018294	NM_178150, NM_015897, NM_005414, NM_001005, NM_144653	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0034315~regulation of Arp2/3 complex-mediated actin nucleation	5	0.09414422895876483	0.05870903124018294	NM_020441, NM_018569, NM_001658, NM_001025595, NM_014447, NM_012402	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0045842~positive regulation of mitotic metaphase/anaphase transition	5	0.09414422895876483	0.05870903124018294	NM_173685, NM_003590, NM_012291, NM_014750, NM_001002244	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0033211~adiponectin-activated signaling pathway	5	0.09414422895876483	0.05870903124018294	NM_024551, NM_015999, NM_001995, NM_004797, NM_198580	4776	6	16792	2.929927414852038	1.0	0.860253473590154	69.88760537206615
GOTERM_BP_DIRECT	GO:0006370~7-methylguanosine mRNA capping	15	0.28243268687629447	0.059619316837780836	NM_002486, NM_021974, NM_007362, NM_032940, NM_000937, NM_000938, NM_001799, NM_006233, NM_006232, NM_001516, NM_005316, NM_003799, NM_000400, NM_000122, NM_002431	4776	33	16792	1.5981422262829297	1.0	0.863405631161587	70.46005458791382
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	15	0.28243268687629447	0.059619316837780836	NM_004279, NM_003001, NM_003000, NM_181425, NM_019557, NM_014637, NM_003365, NM_001752, NM_153638, NM_005205, NM_004375, NM_000026, NM_138419, NM_022734, NM_003951	4776	33	16792	1.5981422262829297	1.0	0.863405631161587	70.46005458791382
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	28	0.5272076821690831	0.060004373367190694	NM_001903, NM_004087, NM_012223, NM_019034, NM_184041, NM_003581, NM_006341, NM_147150, NM_006779, NM_021103, NM_002872, NM_001234, NM_080881, NM_021109, NM_018688, NM_001080435, NM_152263, NM_004723, NM_003290, NM_000377, NM_005245, NM_002740, NM_007309, NM_013353, NM_003088, NM_006729, NM_014547, NM_001658, NM_012134	4776	72	16792	1.3672994602642843	1.0	0.8640359939390714	70.69908069239901
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	27	0.5083788363773301	0.06067931994009544	NM_001800, NM_000600, NM_015161, NM_000941, NM_003376, NM_002757, NM_004041, NM_173158, NM_002135, NM_058246, NM_006879, NM_002392, NM_006761, NM_003246, NM_017944, NM_001885, NM_001010931, NM_005954, NM_006793, NM_000175, NM_001012271, NM_001025366, NM_022873, NM_000490, NM_005147, NM_005067, NM_006142, NM_177559, NM_016399, NM_004313	4776	69	16792	1.3757920034957398	1.0	0.8659930514046394	71.11363290550851
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	16	0.30126153266804745	0.06097919682728536	NM_002497, NM_001012271, NM_002466, NM_014629, NM_001456, NM_002265, NM_001071775, NM_004523, NM_002263, NM_006322, NM_052903, NM_003611, NM_003457, NM_144718, NM_012112, NM_032182	4776	36	16792	1.5626279545877537	1.0	0.8662098165766702	71.296024829358
GOTERM_BP_DIRECT	GO:0042769~DNA damage response, detection of DNA damage	16	0.30126153266804745	0.06097919682728536	NM_001008895, NM_006591, NM_181558, NM_182640, NM_020165, NM_002913, NM_002915, NM_001005, NM_018955, NM_001618, NM_014248, NM_003368, NM_002691, NM_022839, NM_021009, NM_006230, NM_181471	4776	36	16792	1.5626279545877537	1.0	0.8662098165766702	71.296024829358
GOTERM_BP_DIRECT	GO:0050790~regulation of catalytic activity	26	0.4895499905855771	0.06130169982082305	NM_002931, NM_017593, NM_180976, NM_174907, NM_005134, NM_007373, NM_025196, NM_020649, NM_006391, NM_005147, NM_173728, NM_000377, NM_015568, NM_182796, NM_005205, NM_006246, NM_002717, NM_022107, NM_004281, NM_002719, NM_178588, NM_001040446, NM_005398, NM_181575, NM_015458, NM_012106, NM_013296	4776	66	16792	1.3850565961118724	1.0	0.8665272785692096	71.49095777751324
GOTERM_BP_DIRECT	GO:0016197~endosomal transport	26	0.4895499905855771	0.06130169982082305	NM_001630, NM_018229, NM_017966, NM_003473, NM_030918, NM_021009, NM_022340, NM_006861, NM_005447, NM_007166, NM_016224, NM_016131, NM_024667, NM_152415, NM_000377, NM_024591, NM_018955, NM_015275, NM_016485, NM_153271, NM_015120, NM_014043, NM_018347, NM_016410, NM_016075, NM_152272	4776	66	16792	1.3850565961118724	1.0	0.8665272785692096	71.49095777751324
GOTERM_BP_DIRECT	GO:0060765~regulation of androgen receptor signaling pathway	7	0.13180192054227077	0.06175680292088143	NM_007262, NM_004396, NM_014649, NM_004290, NM_005977, NM_004313, NM_206962	4776	11	16792	2.2373991167961016	1.0	0.8674369745574713	71.76390164560217
GOTERM_BP_DIRECT	GO:0033120~positive regulation of RNA splicing	7	0.13180192054227077	0.06175680292088143	NM_006924, NM_000937, NM_003904, NM_018047, NM_138394, NM_007279, NM_015046	4776	11	16792	2.2373991167961016	1.0	0.8674369745574713	71.76390164560217
GOTERM_BP_DIRECT	GO:0033628~regulation of cell adhesion mediated by integrin	7	0.13180192054227077	0.06175680292088143	NM_002350, NM_022334, NM_002834, NM_004428, NM_017899, NM_153831, NM_004431	4776	11	16792	2.2373991167961016	1.0	0.8674369745574713	71.76390164560217
GOTERM_BP_DIRECT	GO:0033169~histone H3-K9 demethylation	7	0.13180192054227077	0.06175680292088143	NM_015013, NM_015107, NM_005392, NM_032776, NM_004241, NM_015061, NM_030647, NM_016604	4776	11	16792	2.2373991167961016	1.0	0.8674369745574713	71.76390164560217
GOTERM_BP_DIRECT	GO:0010941~regulation of cell death	7	0.13180192054227077	0.06175680292088143	NM_001885, NM_005345, NM_002229, NM_002228, NM_198219, NM_032313, NM_213651	4776	11	16792	2.2373991167961016	1.0	0.8674369745574713	71.76390164560217
GOTERM_BP_DIRECT	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	25	0.47072114479382415	0.06186097822261635	NM_002798, NM_002794, NM_002116, NM_002117, NM_002808, NM_002809, NM_002806, NM_014814, NM_002804, NM_002805, NM_002802, NM_002801, NM_002788, NM_005516, NM_176863, NM_002213, NM_005047, NM_002814, NM_002815, NM_005789, NM_002816, NM_002790, NM_002810, NM_002791, NM_002792, NM_002793	4776	63	16792	1.3952035308819228	1.0	0.8667696785939419	71.82602985816409
GOTERM_BP_DIRECT	GO:0001756~somitogenesis	17	0.32009037845980043	0.06195520676419564	NM_001014445, NM_032580, NM_003673, NM_005251, NM_003181, NM_003392, NM_001040168, NM_006167, NM_004329, NM_006904, NM_020774, NM_001451, NM_005470, NM_006379, NM_025179, NM_172236, NM_012182	4776	39	16792	1.5325774169995274	1.0	0.8660600897598261	71.88211417802842
GOTERM_BP_DIRECT	GO:0050890~cognition	17	0.32009037845980043	0.06195520676419564	NM_007232, NM_203288, NM_014608, NM_003038, NM_000746, NM_001033045, NM_133433, NM_032121, NM_000748, NM_015384, NM_004937, NM_022369, NM_005137, NM_178352, NM_005128, NM_080425, NM_014043, NM_001236	4776	39	16792	1.5325774169995274	1.0	0.8660600897598261	71.88211417802842
GOTERM_BP_DIRECT	GO:0045599~negative regulation of fat cell differentiation	18	0.33891922425155335	0.06261427667153514	NM_032638, NM_198336, NM_002959, NM_006848, NM_000600, NM_012238, NM_012237, NM_015472, NM_003394, NM_153813, NM_003392, NM_000214, NM_004083, NM_006887, NM_130469, NM_175907, NM_004797, NM_003502	4776	42	16792	1.5068198133524766	1.0	0.8678678109121698	72.27143533966807
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	23	0.4330634532103182	0.06273843773131182	NM_018098, NM_000600, NM_021994, NM_173042, NM_000700, NM_012238, NM_020649, NM_181425, NM_016470, NM_005157, NM_004040, NM_001786, NM_001005, NM_006879, NM_002392, NM_007144, NM_080649, NM_018439, NM_006247, NM_007262, NM_001527, NM_006164, NM_015046, NM_005923	4776	57	16792	1.4187016956125658	1.0	0.8672978696533142	72.34420354990358
GOTERM_BP_DIRECT	GO:0006342~chromatin silencing	19	0.3577480700433064	0.06301051086580955	NM_012238, NM_012237, NM_012286, NM_002105, NM_002106, NM_004992, NM_001080495, NM_080596, NM_003513, NM_021052, NM_003512, NM_003511, NM_078628, NM_033445, NM_138610, NM_012241, NM_206839, NM_012412, NM_003517, NM_078629	4776	45	16792	1.4844965568583661	1.0	0.8673816989890647	72.5030263974352
GOTERM_BP_DIRECT	GO:0048511~rhythmic process	22	0.4142346074185652	0.06302464924210262	NM_012300, NM_003173, NM_012158, NM_001013694, NM_032580, NM_025021, NM_173354, NM_001357, NM_003216, NM_002752, NM_138711, NM_183013, NM_177559, NM_005066, NM_006618, NM_006098, NM_001881, NM_004396, NM_006904, NM_000797, NM_033426, NM_024670, NM_001067	4776	54	16792	1.4324089583721076	1.0	0.8663322969175613	72.51125596360019
GOTERM_BP_DIRECT	GO:0000910~cytokinesis	20	0.3765769158350593	0.06318795993879162	NM_018098, NM_001012271, NM_012291, NM_003981, NM_001011553, NM_032429, NM_004040, NM_138555, NM_138578, NM_007309, NM_015446, NM_007174, NM_005030, NM_006729, NM_145799, NM_002473, NM_022113, NM_006861, NM_005733, NM_020238, NM_018688	4776	48	16792	1.464963707426019	1.0	0.8659420682237283	72.60614532063443
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	52	0.9790999811711542	0.0636848995685922	NM_012300, NM_181838, NM_006288, NM_145803, NM_002808, NM_000073, NM_002809, NM_002806, NM_003821, NM_014814, NM_002804, NM_002805, NM_002802, NM_021009, NM_002801, NM_006203, NM_003921, NM_015093, NM_003348, NM_013442, NM_000377, NM_000616, NM_020529, NM_018955, NM_003592, NM_003998, NM_005047, NM_002814, NM_002815, NM_002816, NM_002810, NM_003338, NM_003028, NM_001278, NM_002798, NM_014387, NM_002794, NM_004383, NM_000725, NM_002661, NM_000455, NM_138957, NM_002788, NM_199203, NM_176863, NM_002124, NM_002745, NM_002577, NM_005789, NM_002790, NM_000733, NM_002791, NM_002792, NM_002793	4776	148	16792	1.235320747883562	1.0	0.8670145739503846	72.89297549252136
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	56	1.0544153643381662	0.0647866919799113	NM_178313, NM_001927, NM_005095, NM_199190, NM_003453, NM_080386, NM_006288, NM_005507, NM_016188, NM_018943, NM_021205, NM_052905, NM_199188, NM_016081, NM_006530, NM_006009, NM_003632, NM_012120, NM_001380, NM_000041, NM_016653, NM_014632, NM_004010, NM_018963, NM_018138, NM_002856, NM_017934, NM_139241, NM_014975, NM_001069, NM_001009555, NM_004930, NM_033044, NM_017730, NM_001017405, NM_005884, NM_020704, NM_004463, NM_032704, NM_006915, NM_006366, NM_006035, NM_002991, NM_006000, NM_184231, NM_015548, NM_002740, NM_031892, NM_017580, NM_005219, NM_006087, NM_001101, NM_006086, NM_006088, NM_079836, NM_001195, NM_002982	4776	161	16792	1.222926225329546	1.0	0.8706499910634742	73.51878491616249
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	72	1.3556768970062134	0.06608796856655211	NM_015659, NM_002634, NM_001065, NM_033356, NM_000546, NM_021960, NM_014959, NM_001007232, NM_032974, NM_003824, NM_015367, NM_182665, NM_198175, NM_015905, NM_014417, NM_001492, NM_031479, NM_194280, NM_006096, NM_003921, NM_000125, NM_003844, NM_014550, NM_001012271, NM_000557, NM_005538, NM_032637, NM_001017534, NM_000043, NM_003295, NM_005676, NM_013257, NM_001229, NM_133328, NM_030920, NM_004972, NM_002513, NM_206890, NM_138763, NM_015316, NM_004417, NM_017730, NM_007315, NM_015640, NM_001013398, NM_002759, NM_033292, NM_032998, NM_005178, NM_138578, NM_015077, NM_007126, NM_182915, NM_000390, NM_003946, NM_145725, NM_006654, NM_002335, NM_004747, NM_181809, NM_032797, NM_139266, NM_006305, NM_013237, NM_001005, NM_004343, NM_201402, NM_001018067, NM_000733, NM_016399, NM_001197, NM_005414, NM_012404, NM_012403	4776	213	16792	1.1884775992639252	1.0	0.874977649323478	74.24023111067368
GOTERM_BP_DIRECT	GO:0006897~endocytosis	49	0.9226134437958953	0.0680127959407032	NM_004162, NM_004161, NM_021249, NM_001008563, NM_014666, NM_016496, NM_013333, NM_000746, NM_198175, NM_044472, NM_005148, NM_014964, NM_020774, NM_018993, NM_022340, NM_024820, NM_002959, NM_005638, NM_001010938, NM_033300, NM_021235, NM_014504, NM_001791, NM_020728, NM_003100, NM_153271, NM_201626, NM_004292, NM_001005360, NM_006788, NM_139346, NM_138578, NM_004384, NM_001234, NM_007166, NM_016224, NM_001319, NM_002334, NM_002335, NM_015017, NM_006039, NM_002645, NM_004240, NM_018113, NM_031892, NM_004703, NM_000484, NM_024816, NM_004998, NM_015509, NM_003978	4776	139	16792	1.2394225323258983	1.0	0.8815580911643355	75.27324824636906
GOTERM_BP_DIRECT	GO:0034612~response to tumor necrosis factor	12	0.2259461495010356	0.07008564515411045	NM_000178, NM_000161, NM_003161, NM_033356, NM_004972, NM_004346, NM_001005845, NM_003618, NM_004797, NM_001110, NM_000591, NM_003816, NM_016118	4776	25	16792	1.687638190954774	1.0	0.8882952957671668	76.3416658592156
GOTERM_BP_DIRECT	GO:0046686~response to cadmium ion	12	0.2259461495010356	0.07008564515411045	NM_000178, NM_004064, NM_001498, NM_005955, NM_198253, NM_001003945, NM_001080122, NM_012205, NM_001786, NM_001752, NM_002752, NM_000175	4776	25	16792	1.687638190954774	1.0	0.8882952957671668	76.3416658592156
GOTERM_BP_DIRECT	GO:0007569~cell aging	12	0.2259461495010356	0.07008564515411045	NM_020338, NM_012238, NM_000546, NM_000201, NM_005147, NM_199185, NM_001786, NM_015358, NM_153719, NM_020310, NM_006079, NM_004987, NM_002520	4776	25	16792	1.687638190954774	1.0	0.8882952957671668	76.3416658592156
GOTERM_BP_DIRECT	GO:0022604~regulation of cell morphogenesis	12	0.2259461495010356	0.07008564515411045	NM_017730, NM_005095, NM_199190, NM_198829, NM_003453, NM_005507, NM_017580, NM_052905, NM_199188, NM_017934, NM_182557, NM_001009555, NM_004930	4776	25	16792	1.687638190954774	1.0	0.8882952957671668	76.3416658592156
GOTERM_BP_DIRECT	GO:0015949~nucleobase-containing small molecule interconversion	12	0.2259461495010356	0.07008564515411045	NM_003330, NM_001905, NM_001625, NM_001033, NM_000637, NM_001015891, NM_001005353, NM_013411, NM_001034, NM_198175, NM_002064, NM_016308, NM_175859	4776	25	16792	1.687638190954774	1.0	0.8882952957671668	76.3416658592156
GOTERM_BP_DIRECT	GO:0046580~negative regulation of Ras protein signal transduction	12	0.2259461495010356	0.07008564515411045	NM_153719, NM_170692, NM_014504, NM_001006617, NM_198679, NM_213622, NM_003985, NM_001009552, NM_199327, NM_002890, NM_032552, NM_014874	4776	25	16792	1.687638190954774	1.0	0.8882952957671668	76.3416658592156
GOTERM_BP_DIRECT	GO:0006121~mitochondrial electron transport, succinate to ubiquinone	4	0.07531538316701186	0.07233617185283332	NM_004168, NM_003001, NM_003002, NM_017841	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0072429~response to intra-S DNA damage checkpoint signaling	4	0.07531538316701186	0.07233617185283332	NM_178150, NM_032444, NM_152463, NM_025128	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0051661~maintenance of centrosome location	4	0.07531538316701186	0.07233617185283332	NM_018138, NM_018136, NM_000430, NM_013296	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:1902806~regulation of cell cycle G1/S phase transition	4	0.07531538316701186	0.07233617185283332	NM_020130, NM_001001396, NM_033632, NM_004606	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0006015~5-phosphoribose 1-diphosphate biosynthetic process	4	0.07531538316701186	0.07233617185283332	NM_002863, NM_002764, NM_002765, NM_175886	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0051882~mitochondrial depolarization	4	0.07531538316701186	0.07233617185283332	NM_178191, NM_058197, NM_033292, NM_005157	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0001667~ameboidal-type cell migration	4	0.07531538316701186	0.07233617185283332	NM_006367, NM_000430, NM_006990, NM_181716	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0045876~positive regulation of sister chromatid cohesion	4	0.07531538316701186	0.07233617185283332	NM_030653, NM_006265, NM_004111, NM_005066	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0007079~mitotic chromosome movement towards spindle pole	4	0.07531538316701186	0.07233617185283332	NM_005886, NM_001813, NM_014750, NM_002265	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0008611~ether lipid biosynthetic process	4	0.07531538316701186	0.07233617185283332	NM_032228, NM_000288, NM_003659, NM_014236	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0007007~inner mitochondrial membrane organization	4	0.07531538316701186	0.07233617185283332	NM_130837, NM_002467, NM_017812, NM_024520	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0031118~rRNA pseudouridine synthesis	4	0.07531538316701186	0.07233617185283332	NM_017838, NM_018648, NM_018983, NM_001363	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0043137~DNA replication, removal of RNA primer	4	0.07531538316701186	0.07233617185283332	NM_006397, NM_004111, NM_002936, NM_001080449	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0031577~spindle checkpoint	4	0.07531538316701186	0.07233617185283332	NM_001012271, NM_020791, NM_017785, NM_004217	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0043504~mitochondrial DNA repair	4	0.07531538316701186	0.07233617185283332	NM_002311, NM_052865, NM_001080449, NM_001618	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0046683~response to organophosphorus	4	0.07531538316701186	0.07233617185283332	NM_001353, NM_181558, NM_001071, NM_006470, NM_002915	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0070988~demethylation	4	0.07531538316701186	0.07233617185283332	NM_015506, NM_000499, NM_000941, NM_000786	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0017145~stem cell division	4	0.07531538316701186	0.07233617185283332	NM_003590, NM_003252, NM_015472, NM_000430	4776	4	16792	3.515912897822446	1.0	0.8952200692190665	77.45197613239272
GOTERM_BP_DIRECT	GO:0043409~negative regulation of MAPK cascade	8	0.15063076633402372	0.07238522720872148	NM_004393, NM_004417, NM_002814, NM_173647, NM_181832, NM_001234, NM_181831, NM_001753, NM_181336	4776	14	16792	2.009093084469969	1.0	0.8944374797268573	77.4756177368805
GOTERM_BP_DIRECT	GO:0060347~heart trabecula formation	8	0.15063076633402372	0.07238522720872148	NM_201555, NM_004387, NM_022051, NM_006988, NM_003243, NM_000801, NM_001234, NM_003131, NM_054014	4776	14	16792	2.009093084469969	1.0	0.8944374797268573	77.4756177368805
GOTERM_BP_DIRECT	GO:0019395~fatty acid oxidation	8	0.15063076633402372	0.07238522720872148	NM_024551, NM_000941, NM_013261, NM_015999, NM_139013, NM_004797, NM_138711, NM_001315, NM_004035	4776	14	16792	2.009093084469969	1.0	0.8944374797268573	77.4756177368805
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	13	0.24477499529278854	0.07261956507576994	NM_001430, NM_022051, NM_001025366, NM_181838, NM_003376, NM_018955, NM_181886, NM_001668, NM_003591, NM_014248, NM_021009, NM_001216, NM_003338, NM_022073	4776	28	16792	1.6323881311318498	1.0	0.8942866691625265	77.58822946169744
GOTERM_BP_DIRECT	GO:0035666~TRIF-dependent toll-like receptor signaling pathway	13	0.24477499529278854	0.07261956507576994	NM_004180, NM_001278, NM_033356, NM_133484, NM_181838, NM_000591, NM_018955, NM_138554, NM_003824, NM_181886, NM_013254, NM_021009, NM_145725, NM_003338	4776	28	16792	1.6323881311318498	1.0	0.8942866691625265	77.58822946169744
